Bird_ID,Species,Origin,Destination,Migration_Success
B3741,Warbler,"67.773993, -140.463376","10.968132, -86.907323",Failed
B3756,Warbler,"55.592289, -89.588332","5.089082, -71.667733",Failed
B3764,Warbler,"55.442821, -117.080578","10.454617, -88.658644",Successful
B3767,Warbler,"52.087335, -72.658398","18.471124, -78.245525",Successful
B3773,Warbler,"53.113367, -85.835380","14.147312, -92.473717",Successful
B3778,Warbler,"47.270792, -95.639589","17.761332, -69.257626",Failed
B3781,Warbler,"60.442519, -144.236192","7.284396, -64.523968",Successful
B3793,Warbler,"45.934016, -73.679561","-5.415700, -67.989100",Failed
B3800,Warbler,"45.029343, -78.397784","-3.838258, -64.337826",Successful
B3804,Warbler,"50.800302, -73.982019","9.535314, -93.924402",Successful
B3812,Warbler,"57.552497, -101.999051","22.774796, -78.517065",Failed
B3825,Warbler,"55.084178, -116.211473","9.474763, -83.218404",Successful
B3847,Warbler,"55.548977, -96.835589","-2.229380, -60.563403",Failed
B3854,Warbler,"66.477717, -145.435550","3.696759, -74.224772",Successful
B3864,Warbler,"47.090972, -66.032576","17.895936, -74.749407",Successful
B3865,Warbler,"62.618033, -150.119437","-0.220062, -65.949343",Failed
B3867,Warbler,"57.256364, -96.048671","5.298866, -65.547811",Successful
B3872,Warbler,"53.148637, -126.582440","11.464673, -94.920485",Failed
B3880,Warbler,"52.771885, -95.874635","-1.315890, -63.914762",Successful
B3895,Warbler,"55.884095, -95.643317","5.693834, -69.590119",Successful
B3906,Warbler,"62.487686, -151.862659","11.422970, -91.798081",Failed
B3921,Warbler,"53.613890, -110.953802","-0.447025, -56.592587",Successful
B3925,Warbler,"53.879649, -89.479175","-6.605414, -58.144921",Successful
B3930,Warbler,"48.127288, -76.529812","13.019227, -91.170206",Successful
B3937,Warbler,"62.114323, -145.676182","4.126473, -74.595153",Failed
B3950,Warbler,"47.534349, -89.656868","12.715790, -89.055806",Successful
B3954,Warbler,"47.632288, -76.803644","17.174145, -77.421861",Failed
B3973,Warbler,"44.341350, -73.535151","18.668877, -75.223087",Successful
B3993,Warbler,"57.175422, -129.590387","-2.167533, -58.079088",Successful
B4000,Warbler,"58.178530, -93.050814","12.319151, -80.323605",Successful
B4006,Warbler,"44.247021, -90.266204","19.463270, -67.717068",Successful
B4013,Warbler,"59.559995, -111.755859","12.140099, -83.991888",Failed
B4015,Warbler,"43.385358, -92.490010","15.408436, -82.808946",Successful
B4027,Warbler,"54.532502, -121.172134","13.552878, -90.707291",Failed
B4028,Warbler,"55.611441, -121.407865","13.968228, -80.283719",Successful
B4030,Warbler,"54.698454, -115.834087","-3.789404, -68.358311",Successful
B4040,Warbler,"47.742129, -85.638570","22.405304, -67.110609",Successful
B4045,Warbler,"48.317034, -68.582087","2.273147, -71.747686",Failed
B4048,Warbler,"49.090825, -76.437272","6.614346, -60.298060",Successful
B4056,Warbler,"52.299667, -99.742765","4.694492, -73.122753",Failed
B4058,Warbler,"53.841143, -65.231898","12.638211, -85.747203",Failed
B4061,Warbler,"56.702249, -114.021973","3.223936, -73.592458",Successful
B4065,Warbler,"55.751368, -94.876991","10.584784, -82.778096",Successful
B4070,Warbler,"58.335771, -113.622631","13.151537, -89.871499",Failed
B4076,Warbler,"63.321254, -143.048315","3.405467, -61.807024",Successful
B4083,Warbler,"47.865924, -68.985608","-1.554833, -59.850641",Failed
B4086,Warbler,"45.500077, -72.358463","19.340671, -75.139949",Failed
B4088,Warbler,"55.543885, -128.059138","7.648449, -72.508038",Failed
B4107,Warbler,"52.820899, -68.715086","20.055252, -73.385671",Successful
B4110,Warbler,"53.735077, -66.405224","2.812498, -65.154179",Failed
B4146,Warbler,"46.601324, -78.302267","19.443054, -72.612111",Failed
B4151,Warbler,"52.252904, -78.857491","7.686443, -60.120291",Failed
B4154,Warbler,"58.042370, -122.632193","18.723230, -73.240335",Successful
B4160,Warbler,"49.550950, -76.822429","4.203372, -67.663667",Successful
B4164,Warbler,"59.322945, -92.773636","18.533507, -67.863496",Failed
B4175,Warbler,"55.885801, -110.474530","21.517892, -72.153239",Failed
B4180,Warbler,"58.609652, -90.302176","15.925575, -92.023251",Failed
B4182,Warbler,"59.168691, -120.418257","2.653898, -68.735276",Failed
B4194,Warbler,"61.828139, -141.892309","7.906881, -66.398479",Successful
B4197,Warbler,"43.660363, -99.591669","19.027666, -76.080732",Failed
B4201,Warbler,"56.245012, -119.471623","6.714356, -73.631805",Successful
B4213,Warbler,"54.292110, -104.294661","17.673620, -71.586297",Successful
B4215,Warbler,"54.438490, -86.598591","4.256351, -68.164925",Failed
B4226,Warbler,"54.344362, -92.520188","10.747990, -82.561393",Successful
B4231,Warbler,"49.632624, -82.140930","6.013885, -61.299889",Successful
B4234,Warbler,"53.255919, -128.285768","6.314157, -72.502123",Failed
B4256,Warbler,"43.419433, -77.630018","3.504553, -71.290080",Successful
B4257,Warbler,"51.262357, -76.170745","22.247064, -66.965792",Successful
B4261,Warbler,"56.118530, -98.063795","21.013700, -74.978488",Successful
B4270,Warbler,"47.783916, -70.896711","20.319889, -73.479159",Failed
B4271,Warbler,"52.050011, -76.415768","21.544555, -76.197440",Successful
B4286,Warbler,"52.981446, -71.627676","5.907121, -73.637969",Successful
B4290,Warbler,"45.092221, -89.509800","2.536219, -66.721679",Successful
B4291,Warbler,"58.135692, -119.056206","14.721425, -86.353468",Successful
B4293,Warbler,"54.879751, -99.378134","20.120962, -69.780140",Failed
B4302,Warbler,"67.922818, -144.129088","7.220502, -61.821397",Successful
B4305,Warbler,"53.788162, -95.288325","21.585016, -75.458725",Failed
B4308,Warbler,"56.994138, -115.929877","21.464190, -77.629368",Successful
B4310,Warbler,"55.749015, -104.315052","-0.768399, -59.054369",Failed
B4313,Warbler,"43.797910, -82.331568","-1.573345, -55.059675",Failed
B4330,Warbler,"64.279163, -145.942768","-4.246762, -66.056267",Failed
B4355,Warbler,"53.277492, -127.381833","3.752223, -74.926039",Failed
B4356,Warbler,"50.018061, -72.370075","19.984755, -70.321071",Successful
B4362,Warbler,"46.326067, -70.463510","10.135438, -84.442355",Failed
B4374,Warbler,"45.530763, -93.041673","20.704385, -66.468635",Successful
B4385,Warbler,"55.256961, -113.188143","18.456716, -70.881948",Successful
B4386,Warbler,"46.902709, -92.457340","16.507261, -88.411845",Successful
B4393,Warbler,"66.311492, -149.618043","21.227453, -68.078314",Failed
B4401,Warbler,"45.329920, -89.167288","20.164944, -67.317897",Failed
B4406,Warbler,"54.066138, -97.414593","22.434064, -74.645407",Successful
B4416,Warbler,"57.952150, -113.173263","-1.377414, -67.979963",Failed
B4422,Warbler,"49.594337, -81.172126","7.802430, -63.246888",Failed
B4424,Warbler,"43.255052, -93.719450","14.139551, -85.128227",Failed
B4427,Warbler,"55.897621, -127.731999","12.874541, -88.381374",Successful
B4433,Warbler,"44.258325, -75.753678","20.130623, -75.171282",Successful
B4444,Warbler,"54.414474, -84.364404","21.728010, -79.830685",Failed
B4446,Warbler,"46.980908, -77.614907","19.154671, -69.222437",Successful
B4448,Warbler,"53.952001, -121.834934","15.069803, -84.543423",Successful
B4452,Warbler,"53.793156, -125.097604","7.509091, -67.505804",Successful
B4494,Warbler,"58.802644, -125.006742","9.159413, -86.878114",Successful
B4495,Warbler,"46.149227, -75.751943","-19.503532, -56.964495",Successful
B4509,Warbler,"46.883342, -66.491446","15.539474, -82.925356",Successful
B4520,Warbler,"51.279824, -78.005252","6.834853, -65.878034",Failed
B4522,Warbler,"59.536790, -103.077169","19.857396, -76.655541",Successful
B4527,Warbler,"53.430461, -126.489808","11.797813, -88.679090",Successful
B4547,Warbler,"54.000914, -88.373690","4.200927, -66.274804",Successful
B4549,Warbler,"58.707654, -128.477864","21.106356, -67.258724",Failed
B4550,Warbler,"53.022982, -128.934816","12.666419, -94.310355",Failed
B4554,Warbler,"43.493175, -87.544722","20.868521, -76.546179",Successful
B4555,Warbler,"57.836214, -112.625413","-3.419527, -66.068941",Failed
B4568,Warbler,"56.389923, -92.725209","-2.215136, -63.251542",Successful
B4584,Warbler,"58.640326, -89.949693","6.960016, -67.806432",Failed
B4587,Warbler,"46.649173, -99.037178","10.794155, -80.136824",Failed
B4589,Warbler,"58.972000, -94.743120","2.295346, -63.096190",Successful
B4599,Warbler,"58.341495, -95.037387","-5.415096, -64.707113",Successful
B4620,Warbler,"60.251299, -145.842968","16.255969, -91.194230",Failed
B4623,Warbler,"49.000738, -68.216555","7.613868, -66.415120",Failed
B4630,Warbler,"61.563935, -150.997875","-3.818299, -68.320411",Successful
B4632,Warbler,"51.981982, -80.961677","20.447793, -77.179611",Failed
B4636,Warbler,"55.359673, -121.046184","15.608486, -90.375566",Failed
B4641,Warbler,"47.036641, -87.242238","-22.708087, -57.384374",Successful
B4643,Warbler,"54.811526, -81.438312","17.517559, -76.062072",Failed
B4655,Warbler,"65.077970, -146.112667","9.651588, -80.028579",Failed
B4666,Warbler,"52.277403, -114.815896","17.971723, -72.171314",Successful
B4668,Warbler,"48.691170, -77.070857","18.149166, -79.288824",Failed
B4685,Warbler,"47.622979, -76.747161","19.607911, -71.161641",Failed
B4687,Warbler,"55.753616, -123.372771","19.658790, -65.545956",Failed
B4688,Warbler,"62.797193, -140.471032","-5.697842, -69.807020",Failed
B4697,Warbler,"55.441050, -89.808130","4.693392, -65.814188",Failed
B4708,Warbler,"58.101065, -96.440552","19.511606, -74.353495",Successful
B4723,Warbler,"67.942155, -154.385250","3.290230, -60.697364",Failed
B4725,Warbler,"44.185179, -90.981208","22.097957, -65.010681",Successful
B4727,Warbler,"55.417978, -128.324197","-6.103479, -69.166728",Successful
B4737,Warbler,"48.342150, -66.257649","9.865529, -81.650605",Successful
B4739,Warbler,"66.664321, -142.280434","22.545967, -76.543895",Failed
B4768,Warbler,"59.594449, -90.831468","16.390767, -84.494930",Failed
B4791,Warbler,"48.431277, -76.113273","14.861828, -85.115824",Successful
B4796,Warbler,"57.758630, -124.589979","16.301355, -80.191565",Failed
B4803,Warbler,"66.186325, -144.329989","10.387997, -94.415788",Successful
B4813,Warbler,"62.502364, -153.788923","-21.943153, -52.374115",Failed
B4814,Warbler,"56.947647, -120.194464","16.690116, -94.136435",Successful
B4820,Warbler,"47.902270, -99.941565","-16.956685, -54.580824",Successful
B4821,Warbler,"47.204283, -66.594338","2.460398, -65.237926",Failed
B4822,Warbler,"59.630485, -85.838521","10.666972, -90.633621",Successful
B4827,Warbler,"48.344739, -65.078250","6.104799, -61.666402",Successful
B4829,Warbler,"56.911186, -126.703100","22.223370, -79.470431",Failed
B4830,Warbler,"59.882689, -103.260883","9.630433, -92.590115",Successful
B4842,Warbler,"53.897671, -98.582924","2.668221, -62.337368",Failed
B4847,Warbler,"46.768712, -81.663528","19.119151, -78.573123",Successful
B4854,Warbler,"55.237955, -119.751052","13.317173, -81.598271",Successful
B4867,Warbler,"57.559193, -91.732436","14.912250, -81.389114",Failed
B4876,Warbler,"53.475347, -75.153962","14.527334, -91.413463",Failed
B4889,Warbler,"47.238469, -84.734950","14.953432, -82.319728",Successful
B4891,Warbler,"57.067672, -91.362911","21.492045, -78.329006",Failed
B4895,Warbler,"48.591296, -94.215841","19.313851, -65.226663",Failed
B4899,Warbler,"58.161601, -116.901860","16.827020, -85.366844",Successful
B4931,Warbler,"53.416376, -126.411396","5.154931, -72.497870",Successful
B4932,Warbler,"56.256892, -117.389528","6.275492, -70.460458",Failed
B4933,Warbler,"57.008076, -90.625031","7.517490, -64.218249",Successful
B4944,Warbler,"46.703383, -73.474301","7.580555, -60.334489",Failed
B4963,Warbler,"53.734961, -99.059058","21.433598, -76.863378",Failed
B4964,Warbler,"55.015353, -92.863790","18.976241, -70.923399",Failed
B4969,Warbler,"46.502215, -77.617626","2.509570, -69.500662",Successful
B4970,Warbler,"47.112510, -94.505374","16.006637, -81.561968",Failed
B4985,Warbler,"51.780062, -76.535086","17.113397, -71.018087",Failed
B4986,Warbler,"45.083977, -79.100042","11.614752, -85.117958",Failed
B4999,Warbler,"53.803703, -87.868679","20.179439, -70.519084",Successful
B5002,Warbler,"55.560203, -117.879547","12.552560, -92.386920",Successful
B5040,Warbler,"54.410684, -96.166857","17.622927, -66.408016",Successful
B5058,Warbler,"46.689552, -93.690250","21.645160, -78.304688",Failed
B5059,Warbler,"58.198428, -99.388442","16.102414, -84.654720",Failed
B5061,Warbler,"50.741926, -79.449741","6.813235, -62.062484",Failed
B5068,Warbler,"54.390555, -114.661859","18.997320, -76.482073",Successful
B5083,Warbler,"51.499985, -76.409021","6.131887, -63.715463",Failed
B5090,Warbler,"54.691898, -115.916397","10.547517, -89.371479",Failed
B5093,Warbler,"43.446204, -71.734861","-22.588797, -56.867803",Failed
B5094,Warbler,"57.363807, -126.109479","7.862948, -62.929866",Failed
B5096,Warbler,"53.204175, -85.370554","15.238587, -87.008280",Failed
B5104,Warbler,"54.239354, -101.095065","2.350105, -62.493371",Failed
B5109,Warbler,"67.042523, -152.338817","6.529270, -65.273916",Failed
B5117,Warbler,"54.941804, -69.627212","22.682949, -67.917998",Failed
B5119,Warbler,"57.765390, -126.646006","6.402707, -66.756044",Failed
B5121,Warbler,"55.826221, -111.883127","19.105430, -65.054546",Failed
B5136,Warbler,"46.144307, -73.509403","22.093866, -78.778170",Successful
B5156,Warbler,"58.282960, -93.608635","14.291450, -91.516569",Successful
B5158,Warbler,"55.418723, -124.124076","7.988585, -63.172810",Failed
B5164,Warbler,"48.143868, -74.003115","-4.211134, -55.093172",Failed
B5165,Warbler,"52.252526, -87.700726","14.246271, -80.600511",Successful
B5167,Warbler,"67.271812, -148.479333","15.506156, -82.688683",Successful
B5178,Warbler,"57.655929, -124.682724","16.401020, -92.843530",Failed
B5191,Warbler,"54.705855, -74.656022","17.739843, -69.404706",Successful
B5193,Warbler,"58.444390, -122.955851","-3.554249, -58.125895",Failed
B5194,Warbler,"52.594939, -127.426686","9.186136, -80.076368",Failed
B5203,Warbler,"44.059414, -83.107096","-2.926710, -69.175617",Successful
B5207,Warbler,"46.619030, -90.925952","7.448131, -68.579340",Failed
B5212,Warbler,"43.989955, -91.786946","4.688584, -68.936687",Failed
B5222,Warbler,"45.866837, -77.514373","17.894180, -67.312036",Successful
B5223,Warbler,"67.204549, -148.097506","-5.005067, -67.975745",Successful
B5236,Warbler,"47.609865, -72.937103","18.306743, -76.011649",Successful
B5260,Warbler,"48.370583, -85.663968","6.699242, -73.478798",Failed
B5272,Warbler,"58.518124, -98.963846","13.346512, -90.521783",Failed
B5282,Warbler,"58.992575, -121.234525","9.280203, -94.409649",Failed
B5299,Warbler,"53.939801, -96.782694","-18.157734, -48.650377",Failed
B5310,Warbler,"67.195153, -143.632411","13.167260, -83.947706",Failed
B5315,Warbler,"56.167521, -87.013767","11.604469, -86.004607",Failed
B5320,Warbler,"45.493262, -70.112964","7.650394, -70.587077",Failed
B5324,Warbler,"45.961292, -89.888540","19.508218, -70.714243",Failed
B5339,Warbler,"49.992995, -74.143089","22.415511, -71.647917",Failed
B5348,Warbler,"58.137851, -122.946049","6.695022, -63.730101",Failed
B5355,Warbler,"51.096375, -66.453256","6.312731, -73.119225",Failed
B5361,Warbler,"57.851493, -89.902731","-6.304275, -67.708117",Successful
B5379,Warbler,"59.547295, -86.320866","18.721485, -69.810578",Failed
B5380,Warbler,"49.469254, -65.175778","21.431692, -71.390116",Failed
B5387,Warbler,"45.817322, -65.682210","3.641543, -62.236471",Successful
B5388,Warbler,"48.807247, -89.762138","-2.606292, -69.779398",Successful
B5402,Warbler,"52.924749, -81.631531","15.738715, -89.059858",Successful
B5403,Warbler,"55.218228, -126.910170","15.548601, -90.982152",Successful
B5404,Warbler,"59.058569, -86.306472","2.267309, -66.018268",Successful
B5406,Warbler,"53.909124, -80.258836","-6.608341, -56.983627",Successful
B5409,Warbler,"46.983628, -70.837086","13.530978, -83.380866",Successful
B5418,Warbler,"52.953484, -91.848186","-7.510135, -69.998651",Failed
B5424,Warbler,"52.754201, -83.359675","14.422928, -91.808391",Successful
B5427,Warbler,"53.204032, -116.328558","4.347571, -67.989535",Failed
B5428,Warbler,"53.339532, -93.364814","18.906348, -76.761149",Failed
B5447,Warbler,"52.247285, -83.164842","12.432539, -92.976131",Failed
B5453,Warbler,"54.025580, -90.520777","4.858320, -67.237745",Successful
B5455,Warbler,"52.126187, -83.240982","-19.642678, -55.121369",Successful
B5462,Warbler,"47.121674, -69.349532","20.429206, -74.032677",Failed
B5468,Warbler,"65.311060, -149.189072","12.968286, -83.069830",Successful
B5473,Warbler,"53.742356, -126.235482","14.684539, -91.544181",Failed
B5474,Warbler,"57.569248, -92.560667","18.137864, -79.359122",Failed
B5481,Warbler,"51.519911, -77.907148","4.235488, -63.640463",Failed
B5498,Warbler,"57.901705, -113.873609","4.235635, -67.375623",Failed
B5508,Warbler,"54.321521, -122.516574","2.653338, -61.430322",Successful
B5509,Warbler,"57.931421, -113.734653","-3.178465, -55.365840",Successful
B5512,Warbler,"54.270712, -120.898172","5.478098, -66.414860",Failed
B5514,Warbler,"54.859608, -129.179350","19.198316, -74.558661",Successful
B5517,Warbler,"52.244785, -65.920652","7.631513, -69.518179",Successful
B5521,Warbler,"56.533105, -114.259490","7.978491, -63.969751",Successful
B5523,Warbler,"45.968256, -65.896653","21.228715, -77.741559",Successful
B5537,Warbler,"59.857146, -122.660050","4.087394, -66.602863",Successful
B5539,Warbler,"48.921366, -72.152373","22.452335, -77.348417",Successful
B5540,Warbler,"57.135494, -95.493365","10.666755, -83.307317",Successful
B5555,Warbler,"55.252015, -96.852413","-19.006707, -46.726156",Successful
B5558,Warbler,"54.081911, -90.635116","17.975798, -73.198531",Successful
B5562,Warbler,"47.874508, -81.673925","10.312942, -80.954237",Successful
B5565,Warbler,"48.839799, -66.632067","15.999937, -92.692357",Failed
B5566,Warbler,"47.135038, -89.834324","18.736890, -69.434474",Failed
B5571,Warbler,"59.482699, -111.814877","16.624427, -80.878537",Failed
B5576,Warbler,"52.376278, -78.551179","18.374521, -74.349346",Failed
B5578,Warbler,"54.412247, -117.566451","19.373868, -68.293537",Successful
B5587,Warbler,"60.573698, -146.081942","10.908808, -87.490204",Failed
B5608,Warbler,"54.118492, -111.648180","13.765291, -94.394663",Failed
B5619,Warbler,"52.841050, -114.033461","4.305570, -67.792988",Successful
B5626,Warbler,"55.360437, -94.005733","15.298602, -80.446684",Failed
B5628,Warbler,"46.970728, -67.050671","6.551430, -72.316576",Failed
B5629,Warbler,"57.179367, -87.614071","14.312332, -86.796408",Failed
B5640,Warbler,"59.233429, -122.375597","4.677058, -71.548677",Failed
B5654,Warbler,"62.338037, -144.705235","-19.767910, -54.373875",Failed
B5658,Warbler,"58.382024, -111.433176","11.276606, -89.098363",Successful
B5665,Warbler,"60.684036, -150.042848","7.360025, -60.920482",Successful
B5672,Warbler,"57.198786, -110.073302","10.852127, -87.118594",Failed
B5683,Warbler,"45.798021, -73.039858","-6.499616, -64.628927",Failed
B5688,Warbler,"52.266989, -112.577998","14.614080, -85.997341",Successful
B5714,Warbler,"43.325266, -90.344076","18.654143, -65.937154",Failed
B5730,Warbler,"67.150478, -144.182803","-1.175182, -69.942705",Successful
B5746,Warbler,"46.318981, -80.557229","21.139790, -77.387037",Successful
B5748,Warbler,"56.592524, -102.314727","13.609618, -83.545645",Failed
B5758,Warbler,"61.219607, -152.628327","-4.161525, -58.388282",Successful
B5764,Warbler,"58.656487, -102.141478","11.322111, -90.702848",Successful
B5768,Warbler,"55.511666, -120.512392","2.136203, -65.527430",Failed
B5770,Warbler,"56.587425, -116.134967","-6.601769, -61.656352",Failed
B5779,Warbler,"55.515498, -122.666152","6.153055, -69.948845",Failed
B5781,Warbler,"43.106878, -79.746901","11.161200, -86.125389",Successful
B5786,Warbler,"46.034026, -75.920849","13.801540, -84.202890",Failed
B5800,Warbler,"52.879965, -104.407861","15.447321, -82.208094",Successful
B5802,Warbler,"53.795687, -98.467551","13.943184, -90.632343",Successful
B5808,Warbler,"66.113547, -151.609556","10.016231, -86.596377",Failed
B5813,Warbler,"47.018715, -98.563728","18.721625, -71.196517",Failed
B5821,Warbler,"46.567508, -88.860721","22.699972, -77.736020",Successful
B5834,Warbler,"58.179376, -99.655921","14.057463, -90.251192",Failed
B5835,Warbler,"57.885817, -123.633829","14.968896, -88.748625",Successful
B5841,Warbler,"47.242521, -95.825941","2.741391, -64.761900",Failed
B5847,Warbler,"48.791824, -97.702083","-1.320027, -65.337064",Successful
B5848,Warbler,"46.804343, -73.889525","20.069003, -76.823313",Failed
B5866,Warbler,"48.705577, -71.609131","-17.139075, -59.945812",Successful
B5882,Warbler,"52.975853, -85.658325","6.545021, -71.840523",Failed
B5898,Warbler,"50.670750, -68.507632","17.118929, -78.678591",Failed
B5916,Warbler,"57.278196, -96.240115","10.132748, -88.110880",Failed
B5917,Warbler,"53.056800, -84.684464","16.915404, -88.980692",Successful
B5936,Warbler,"57.711533, -95.264035","12.103942, -89.622354",Failed
B5941,Warbler,"45.453934, -73.587810","17.130433, -67.564786",Failed
B5945,Warbler,"58.823060, -85.180952","17.277516, -71.962697",Failed
B5962,Warbler,"45.983386, -77.955758","22.775072, -70.312441",Successful
B5968,Warbler,"46.449331, -77.351401","20.707921, -77.965730",Failed
B5983,Warbler,"45.340879, -91.175808","21.049390, -75.776790",Failed
B5990,Warbler,"43.630248, -77.101599","14.032754, -88.146559",Successful
B6000,Warbler,"58.292072, -118.215679","2.725107, -70.712330",Successful
B6022,Warbler,"44.348546, -79.208848","3.130827, -64.973762",Successful
B6049,Warbler,"57.192565, -122.876124","11.533111, -88.252235",Failed
B6050,Warbler,"59.682344, -91.768540","10.428677, -82.702856",Failed
B6051,Warbler,"59.441177, -86.107983","17.508765, -70.092336",Successful
B6052,Warbler,"52.963592, -96.829715","16.378973, -82.203875",Failed
B6058,Warbler,"53.075018, -93.788460","14.628541, -81.534756",Successful
B6061,Warbler,"55.613179, -129.473615","22.620093, -69.613769",Failed
B6068,Warbler,"58.777145, -102.944626","-28.694099, -59.129278",Failed
B6076,Warbler,"57.304933, -119.739710","9.349459, -83.539094",Failed
B6081,Warbler,"45.499103, -99.009284","10.645951, -94.343827",Failed
B6083,Warbler,"57.061452, -113.964724","16.402342, -87.923407",Failed
B6094,Warbler,"47.488051, -69.633428","6.996740, -69.845339",Successful
B6097,Warbler,"53.659512, -83.125490","9.866419, -88.523629",Successful
B6100,Warbler,"58.516328, -98.930124","21.331006, -65.562821",Failed
B6114,Warbler,"56.954218, -112.648548","7.956141, -67.215393",Successful
B6115,Warbler,"45.569949, -96.159626","11.585711, -92.361173",Failed
B6123,Warbler,"58.317204, -111.340926","6.689906, -63.558318",Successful
B6129,Warbler,"52.405674, -98.156749","10.302572, -83.869699",Failed
B6131,Warbler,"57.039034, -96.385255","19.640922, -72.776662",Successful
B6135,Warbler,"52.374394, -68.804816","10.368103, -83.578399",Successful
B6148,Warbler,"67.747513, -146.519729","4.861928, -68.993325",Successful
B6151,Warbler,"55.831003, -97.244868","-22.701669, -51.230007",Successful
B6158,Warbler,"59.828497, -99.215975","12.933333, -90.914628",Successful
B6159,Warbler,"52.137948, -70.908171","14.004168, -93.171991",Successful
B6164,Warbler,"48.996022, -83.078579","10.147111, -80.223670",Successful
B6175,Warbler,"46.151135, -91.036631","22.927844, -65.404454",Failed
B6183,Warbler,"61.350450, -140.517343","10.767758, -90.196115",Failed
B6189,Warbler,"56.843670, -97.131642","9.006321, -91.815113",Successful
B6191,Warbler,"47.303480, -70.609087","18.200907, -77.791744",Successful
B6192,Warbler,"45.021136, -65.668531","22.705525, -70.610876",Successful
B6196,Warbler,"56.109966, -118.218778","14.623156, -85.701553",Successful
B6197,Warbler,"65.259857, -154.597141","9.345888, -87.265681",Failed
B6199,Warbler,"47.010980, -76.290299","2.307824, -62.473518",Successful
B6217,Warbler,"48.315674, -96.495750","6.436787, -66.306065",Successful
B6220,Warbler,"48.376434, -73.745665","6.586651, -69.793443",Failed
B6222,Warbler,"53.016054, -85.458310","11.186713, -82.351040",Successful
B6227,Warbler,"59.120303, -129.708573","14.459419, -90.816544",Failed
B6242,Warbler,"59.731855, -86.478170","2.312125, -61.406289",Successful
B6267,Warbler,"47.313387, -70.666065","-4.352709, -62.854598",Failed
B6270,Warbler,"49.354214, -65.815735","18.029031, -65.561749",Successful
B6276,Warbler,"56.110602, -94.416678","21.595198, -67.552122",Successful
B6278,Warbler,"58.345108, -95.287678","6.916916, -66.667911",Successful
B6281,Warbler,"50.304146, -78.678073","19.216763, -77.662301",Failed
B6316,Warbler,"47.650818, -78.490732","22.983493, -68.354194",Successful
B6317,Warbler,"53.008262, -76.853644","20.148137, -75.513882",Successful
B6323,Warbler,"58.393653, -112.837023","20.947628, -65.447037",Successful
B6324,Warbler,"43.677702, -85.119764","18.635103, -68.548851",Failed
B6325,Warbler,"50.864453, -69.599281","19.296202, -79.130241",Successful
B6327,Warbler,"54.718988, -125.386702","4.319677, -66.350323",Failed
B6334,Warbler,"46.064802, -89.232993","2.385661, -63.024021",Failed
B6359,Warbler,"49.947243, -70.075056","11.213167, -83.299214",Successful
B6373,Warbler,"66.523822, -143.588753","4.351680, -61.645032",Successful
B6374,Warbler,"47.676275, -90.815456","17.176948, -73.679068",Successful
B6377,Warbler,"43.324936, -73.762538","12.501189, -84.575012",Successful
B6388,Warbler,"47.867806, -81.948116","21.577769, -66.213215",Failed
B6396,Warbler,"59.721424, -88.501511","12.296890, -93.003792",Successful
B6416,Warbler,"57.406992, -86.438238","-0.171685, -66.712560",Failed
B6433,Warbler,"48.189499, -96.782689","16.851471, -91.368468",Failed
B6457,Warbler,"48.887423, -76.628380","-4.731317, -63.222443",Failed
B6460,Warbler,"47.764886, -77.667946","2.084352, -61.520798",Successful
B6461,Warbler,"53.677148, -104.438561","19.993695, -75.400725",Successful
B6478,Warbler,"45.894120, -82.358539","18.560352, -67.598245",Failed
B6481,Warbler,"46.485456, -78.667828","19.347615, -78.877593",Successful
B6482,Warbler,"67.386956, -142.866779","-6.954955, -62.355542",Successful
B6484,Warbler,"45.130174, -69.244267","16.988765, -89.745040",Failed
B6485,Warbler,"66.283094, -149.212401","10.473336, -93.030121",Failed
B6502,Warbler,"44.991112, -93.996554","11.855390, -80.541894",Failed
B6506,Warbler,"57.120949, -113.723781","15.105913, -86.982805",Failed
B6510,Warbler,"55.563526, -129.489832","16.275155, -92.827286",Successful
B6517,Warbler,"55.922001, -101.983326","19.337820, -67.498697",Failed
B6529,Warbler,"50.890192, -80.980842","6.249742, -63.369367",Successful
B6553,Warbler,"59.389036, -122.337466","4.116870, -67.488428",Failed
B6557,Warbler,"44.719412, -84.601006","18.526027, -73.580099",Successful
B6565,Warbler,"59.031909, -95.613620","10.618925, -92.617146",Successful
B6571,Warbler,"48.921207, -73.790085","12.260015, -87.362903",Successful
B6573,Warbler,"47.683852, -95.683808","17.558822, -69.848618",Successful
B6590,Warbler,"46.390899, -95.279800","14.646515, -93.557492",Failed
B6593,Warbler,"51.380323, -79.575578","12.008462, -89.420771",Successful
B6605,Warbler,"59.016086, -123.397978","9.793370, -94.346771",Successful
B6609,Warbler,"45.043219, -95.515039","17.372625, -74.554804",Successful
B6614,Warbler,"58.377612, -96.258962","16.408561, -92.876149",Failed
B6616,Warbler,"52.044200, -125.025390","15.111721, -84.880161",Successful
B6624,Warbler,"53.356004, -85.645324","2.065627, -63.529715",Successful
B6634,Warbler,"55.895474, -124.002559","14.746575, -93.445167",Failed
B6640,Warbler,"57.190079, -94.382037","18.882690, -66.283746",Failed
B6643,Warbler,"66.707692, -153.899683","6.843088, -72.966443",Successful
B6647,Warbler,"45.177553, -97.319815","11.694118, -89.096089",Failed
B6651,Warbler,"49.402451, -66.897683","18.095021, -68.152092",Successful
