Bird_ID,Species,Origin,Destination,Migration_Success
B3644,Hawk,"44.594753, -78.612684","33.633520, -93.602554",Successful
B3648,Hawk,"47.614593, -85.693019","22.781054, -104.919604",Successful
B3650,Hawk,"46.104388, -75.425987","32.952814, -81.187707",Successful
B3663,Hawk,"50.518071, -104.340976","33.611329, -99.443170",Failed
B3664,Hawk,"51.707959, -103.116720","33.039117, -97.602130",Successful
B3669,Hawk,"52.736923, -97.457504","30.949930, -92.298888",Failed
B3678,Hawk,"47.187496, -92.259954","27.034800, -97.169244",Failed
B3679,Hawk,"55.362353, -104.302736","13.170477, -91.395940",Successful
B3684,Hawk,"44.152092, -119.953829","29.824642, -85.992863",Successful
B3686,Hawk,"50.583937, -106.359124","30.602211, -84.319488",Successful
B3690,Hawk,"42.775035, -108.397536","29.228749, -87.639908",Successful
B3700,Hawk,"42.523575, -114.169693","33.177654, -91.803739",Failed
B3711,Hawk,"54.104280, -98.117942","26.125032, -101.682652",Failed
B3717,Hawk,"55.866090, -109.636743","20.478331, -97.321369",Failed
B3727,Hawk,"45.657933, -107.158448","23.425890, -103.105012",Successful
B3731,Hawk,"57.355312, -105.596843","27.000364, -100.328667",Failed
B3735,Hawk,"53.618429, -99.271581","17.668076, -88.079296",Failed
B3745,Hawk,"56.166623, -101.668875","22.994763, -101.592820",Failed
B3750,Hawk,"43.013848, -79.975428","23.800955, -99.396812",Failed
B3766,Hawk,"42.029863, -116.764533","25.021017, -102.997084",Failed
B3774,Hawk,"42.851740, -90.673005","31.017011, -84.724577",Successful
B3777,Hawk,"54.959373, -105.777544","20.476063, -96.406934",Failed
B3786,Hawk,"50.952071, -99.019303","28.896956, -82.040504",Failed
B3787,Hawk,"54.937587, -96.464240","27.879897, -100.791392",Failed
B3794,Hawk,"52.066570, -108.329159","32.386404, -91.839396",Failed
B3799,Hawk,"54.157411, -99.507499","24.306256, -104.258349",Failed
B3813,Hawk,"50.845817, -99.865598","31.822089, -99.780516",Failed
B3816,Hawk,"43.010814, -90.751470","29.374716, -90.177100",Failed
B3827,Hawk,"45.267432, -91.931853","32.326983, -89.296705",Failed
B3832,Hawk,"51.824185, -105.472877","15.730418, -89.887430",Failed
B3835,Hawk,"53.543133, -103.441765","32.066359, -85.993916",Successful
B3841,Hawk,"55.225356, -101.046192","27.163325, -103.894592",Failed
B3861,Hawk,"50.880280, -96.194918","25.945336, -102.707591",Failed
B3862,Hawk,"42.984206, -108.391568","17.542833, -90.283283",Failed
B3863,Hawk,"43.682283, -87.057918","25.933834, -103.407481",Failed
B3879,Hawk,"46.175841, -79.027652","23.677559, -95.532452",Failed
B3884,Hawk,"46.971764, -119.131921","20.778470, -103.864762",Failed
B3890,Hawk,"43.091029, -115.557372","28.852329, -92.650086",Successful
B3897,Hawk,"49.886942, -115.620899","34.387348, -86.599070",Successful
B3902,Hawk,"47.567422, -89.525752","29.754946, -88.644316",Successful
B3908,Hawk,"44.524994, -93.914250","32.550143, -83.725895",Successful
B3911,Hawk,"44.294973, -108.440488","21.991439, -95.279235",Failed
B3933,Hawk,"52.090919, -102.782753","30.800606, -80.733937",Successful
B3942,Hawk,"47.496141, -112.832715","26.511013, -95.089217",Failed
B3955,Hawk,"50.180296, -100.373167","28.232131, -81.186254",Successful
B3969,Hawk,"56.674669, -102.194551","12.844197, -91.043106",Failed
B3979,Hawk,"42.042278, -90.145546","28.336566, -94.657217",Failed
B3986,Hawk,"42.370667, -75.718302","31.496569, -83.298406",Successful
B3987,Hawk,"44.349699, -92.289129","12.858642, -89.503421",Successful
B3989,Hawk,"46.737354, -88.381493","22.141710, -99.467207",Failed
B3995,Hawk,"57.138413, -95.312890","33.040627, -96.110131",Failed
B3999,Hawk,"54.577445, -106.301422","13.766238, -88.421323",Successful
B4004,Hawk,"57.599354, -103.100640","15.274406, -85.671868",Failed
B4008,Hawk,"53.163463, -104.796722","23.427481, -97.824447",Successful
B4017,Hawk,"41.092752, -114.007984","21.573193, -100.423324",Failed
B4026,Hawk,"49.070182, -119.779169","23.655000, -100.139757",Successful
B4034,Hawk,"47.766426, -117.333501","26.058184, -103.151114",Successful
B4047,Hawk,"55.273666, -109.773435","13.795017, -91.705541",Failed
B4051,Hawk,"43.730274, -110.906451","34.387671, -96.974757",Failed
B4059,Hawk,"50.179113, -108.113756","12.712834, -86.485704",Failed
B4063,Hawk,"47.997875, -86.122376","31.630591, -97.653053",Failed
B4071,Hawk,"41.468413, -113.054847","31.616672, -94.742368",Failed
B4072,Hawk,"42.000096, -111.196788","27.483162, -101.910591",Successful
B4074,Hawk,"52.331975, -109.427109","32.212162, -99.818003",Failed
B4080,Hawk,"49.446071, -108.107011","14.012798, -88.605573",Successful
B4084,Hawk,"46.649681, -80.408586","24.142923, -102.576709",Successful
B4089,Hawk,"43.632380, -92.935314","32.483969, -93.969035",Failed
B4091,Hawk,"54.703201, -104.182080","33.851729, -85.595831",Failed
B4092,Hawk,"43.715561, -111.497056","32.318426, -98.599662",Failed
B4095,Hawk,"51.580911, -98.741185","15.455707, -91.821852",Failed
B4096,Hawk,"45.934363, -85.881575","30.576895, -97.738549",Successful
B4097,Hawk,"51.389873, -108.715627","32.714172, -87.879345",Successful
B4099,Hawk,"47.037061, -113.973773","31.220941, -99.352679",Successful
B4100,Hawk,"42.941757, -94.659291","27.562008, -101.495929",Successful
B4108,Hawk,"43.760387, -86.482372","27.444605, -104.807843",Failed
B4111,Hawk,"41.660259, -119.989314","15.946119, -86.582539",Successful
B4121,Hawk,"43.611444, -91.202917","31.507304, -97.599071",Successful
B4123,Hawk,"54.995597, -100.537979","33.484526, -99.997837",Successful
B4126,Hawk,"48.432999, -112.346320","13.871580, -87.601375",Failed
B4128,Hawk,"53.324551, -103.394012","20.092302, -95.578750",Successful
B4137,Hawk,"45.516236, -116.105893","31.028502, -99.490961",Successful
B4143,Hawk,"53.078302, -97.882636","23.830016, -99.075412",Failed
B4155,Hawk,"48.510654, -118.243857","13.075804, -86.172445",Failed
B4157,Hawk,"44.549427, -94.676457","31.822340, -87.875326",Successful
B4161,Hawk,"45.778384, -83.093699","23.710326, -104.988389",Successful
B4162,Hawk,"49.984800, -112.661278","34.113660, -91.981186",Failed
B4167,Hawk,"50.241921, -109.729386","31.847221, -85.271978",Successful
B4171,Hawk,"54.158952, -96.231650","33.801727, -97.134488",Successful
B4173,Hawk,"55.593120, -105.892553","14.918536, -88.295181",Failed
B4188,Hawk,"41.060297, -105.266871","23.617543, -99.667416",Failed
B4189,Hawk,"57.288910, -109.865365","33.911825, -85.724656",Successful
B4218,Hawk,"50.979644, -96.331372","21.703684, -103.226898",Successful
B4224,Hawk,"45.633608, -119.863065","31.853692, -97.061521",Successful
B4225,Hawk,"48.226988, -114.643850","23.983092, -104.996643",Successful
B4247,Hawk,"53.334519, -104.324800","34.777817, -90.666646",Successful
B4252,Hawk,"43.279141, -75.098166","30.177708, -98.546824",Failed
B4263,Hawk,"45.473312, -83.935208","31.491520, -86.155335",Failed
B4264,Hawk,"47.318608, -84.934686","31.380373, -98.791983",Failed
B4266,Hawk,"49.730838, -119.755989","31.933485, -92.876674",Failed
B4280,Hawk,"44.836114, -93.258008","20.236152, -99.098445",Failed
B4281,Hawk,"45.121178, -110.775877","31.211952, -93.847670",Failed
B4284,Hawk,"40.555129, -117.354387","16.742832, -91.674708",Successful
B4285,Hawk,"48.990691, -109.629287","22.308938, -102.796858",Failed
B4295,Hawk,"54.285129, -106.506220","29.012035, -80.647953",Successful
B4298,Hawk,"46.241041, -112.780861","23.313448, -102.521303",Failed
B4299,Hawk,"55.198972, -108.937132","25.388873, -100.531280",Successful
B4306,Hawk,"42.643133, -94.029386","28.678536, -93.568004",Failed
B4312,Hawk,"47.958869, -83.105283","32.129399, -98.462606",Failed
B4318,Hawk,"47.085404, -119.433973","30.929500, -94.047295",Successful
B4328,Hawk,"45.222398, -108.292794","33.301411, -91.321397",Failed
B4335,Hawk,"55.865757, -104.270852","16.121365, -85.275961",Successful
B4350,Hawk,"43.135592, -83.833518","27.688525, -98.407110",Failed
B4359,Hawk,"47.866558, -82.853767","15.872393, -91.880093",Successful
B4363,Hawk,"43.848878, -85.931229","16.371188, -89.220468",Successful
B4370,Hawk,"45.977343, -107.177925","33.921545, -86.270209",Successful
B4372,Hawk,"55.164614, -97.512515","16.489995, -91.478439",Successful
B4375,Hawk,"57.074470, -100.822291","34.728955, -93.787778",Failed
B4382,Hawk,"42.250351, -91.762734","26.246242, -96.396261",Failed
B4388,Hawk,"44.675253, -82.714016","26.449278, -99.382101",Successful
B4391,Hawk,"47.887970, -89.296062","32.403403, -89.153907",Failed
B4410,Hawk,"43.813594, -111.497572","34.043163, -81.218516",Successful
B4415,Hawk,"43.987222, -89.071533","27.778456, -97.380564",Failed
B4419,Hawk,"57.081033, -98.652545","27.946361, -101.110429",Failed
B4438,Hawk,"46.020740, -114.102290","25.886898, -95.661192",Successful
B4455,Hawk,"55.465173, -101.721725","27.005874, -101.802198",Failed
B4458,Hawk,"47.228639, -90.568771","27.507844, -99.086823",Failed
B4462,Hawk,"53.835273, -95.125606","13.220876, -88.874481",Failed
B4468,Hawk,"45.369540, -79.940270","34.568489, -86.569761",Failed
B4472,Hawk,"43.673359, -89.900879","33.951996, -82.886765",Failed
B4474,Hawk,"43.696236, -110.666594","32.287639, -93.922928",Successful
B4481,Hawk,"55.101341, -100.281975","28.425985, -94.000876",Successful
B4482,Hawk,"46.767353, -116.381031","29.968759, -81.259873",Failed
B4483,Hawk,"43.466959, -106.409440","29.981208, -81.836060",Failed
B4486,Hawk,"43.158122, -82.288912","33.626512, -92.308225",Failed
B4488,Hawk,"47.768918, -92.552685","30.739067, -89.366563",Failed
B4513,Hawk,"57.164619, -109.240388","21.194236, -99.869483",Failed
B4530,Hawk,"57.950959, -96.205235","25.443421, -103.947655",Successful
B4534,Hawk,"56.386946, -100.330929","26.021304, -102.375914",Failed
B4542,Hawk,"51.187678, -95.604364","15.524656, -91.347206",Failed
B4556,Hawk,"42.464296, -114.618298","24.261169, -96.408131",Successful
B4562,Hawk,"47.464035, -77.451037","24.695688, -100.902156",Failed
B4564,Hawk,"54.831486, -102.985173","20.371886, -97.114743",Successful
B4566,Hawk,"52.966344, -99.579502","24.693963, -98.469600",Successful
B4570,Hawk,"40.578885, -115.074801","32.767814, -85.129734",Failed
B4575,Hawk,"47.587310, -118.065953","31.120407, -99.410553",Failed
B4578,Hawk,"53.885146, -99.734840","15.083281, -89.580061",Successful
B4582,Hawk,"43.918970, -84.837484","28.024020, -99.796389",Failed
B4592,Hawk,"42.204384, -94.234906","27.936674, -99.047371",Successful
B4593,Hawk,"45.403404, -110.980926","31.520603, -82.490645",Successful
B4610,Hawk,"42.383842, -78.889075","28.261562, -85.533988",Failed
B4611,Hawk,"46.161941, -89.038156","34.476803, -88.646578",Successful
B4619,Hawk,"53.517256, -102.652281","32.200329, -93.653309",Failed
B4633,Hawk,"52.145225, -100.465684","26.663567, -104.354783",Failed
B4642,Hawk,"41.054218, -114.993775","21.712140, -97.539779",Successful
B4649,Hawk,"43.446463, -83.860116","26.109828, -96.087698",Failed
B4674,Hawk,"46.547095, -79.277563","22.989812, -101.239065",Failed
B4683,Hawk,"45.758298, -78.047931","30.825100, -96.817601",Failed
B4684,Hawk,"42.578679, -111.936547","22.542837, -104.695462",Failed
B4699,Hawk,"53.678452, -101.552772","13.361119, -85.514924",Successful
B4709,Hawk,"49.738378, -112.566387","15.808473, -86.122430",Successful
B4712,Hawk,"44.028019, -91.994048","26.079115, -99.019791",Successful
B4726,Hawk,"55.264271, -98.857022","13.144007, -86.900805",Failed
B4728,Hawk,"49.756289, -112.671282","23.853838, -103.992530",Failed
B4729,Hawk,"45.271271, -77.509640","34.140144, -89.104666",Successful
B4731,Hawk,"48.219424, -110.194672","30.474826, -95.411871",Successful
B4741,Hawk,"51.575750, -109.472456","33.763803, -85.650497",Failed
B4752,Hawk,"44.342915, -81.221734","31.424032, -80.146292",Successful
B4754,Hawk,"45.185991, -90.468188","13.236402, -89.364694",Failed
B4756,Hawk,"43.430291, -116.492629","25.629305, -99.574375",Successful
B4772,Hawk,"52.870558, -102.995800","20.489613, -96.886930",Failed
B4780,Hawk,"56.884773, -101.581177","32.640293, -82.003564",Failed
B4785,Hawk,"56.741902, -95.266964","22.196449, -95.272643",Failed
B4799,Hawk,"45.930830, -86.314646","23.756988, -102.236976",Successful
B4808,Hawk,"57.608006, -96.662687","15.257109, -87.877418",Failed
B4831,Hawk,"53.760381, -107.962656","22.310144, -102.946295",Failed
B4834,Hawk,"46.930911, -79.455365","20.184896, -100.873787",Successful
B4835,Hawk,"44.403439, -86.535050","28.173153, -86.060051",Successful
B4846,Hawk,"49.266390, -116.711628","34.613001, -87.531306",Failed
B4862,Hawk,"45.079269, -85.385413","17.846294, -89.046793",Failed
B4888,Hawk,"47.975809, -80.339766","30.524660, -97.755098",Successful
B4903,Hawk,"42.203073, -90.450580","34.191523, -88.033172",Successful
B4904,Hawk,"56.723112, -108.797892","32.518312, -85.164660",Successful
B4914,Hawk,"53.861108, -95.133730","33.281266, -92.628649",Failed
B4927,Hawk,"47.556984, -119.352213","23.377688, -97.412013",Failed
B4934,Hawk,"47.610344, -110.541631","20.984432, -97.352121",Successful
B4943,Hawk,"54.784852, -98.626974","27.899132, -100.806979",Successful
B4945,Hawk,"40.176096, -110.032292","30.192302, -98.667807",Successful
B4946,Hawk,"54.865022, -101.552572","29.369164, -95.550691",Failed
B4948,Hawk,"54.591662, -103.174209","29.098738, -96.777515",Failed
B4952,Hawk,"47.943645, -92.039573","31.830298, -83.784140",Successful
B4953,Hawk,"57.861319, -105.059266","23.347635, -96.036915",Successful
B4955,Hawk,"45.781613, -107.344832","21.257364, -96.221486",Failed
B4962,Hawk,"40.433046, -105.369971","21.450986, -99.126451",Successful
B4975,Hawk,"41.050670, -109.718276","21.151393, -99.618041",Successful
B4977,Hawk,"42.519394, -113.244147","22.529385, -102.690921",Failed
B4982,Hawk,"45.247042, -109.379056","26.356605, -97.039066",Failed
B4992,Hawk,"42.139745, -91.469431","34.512111, -99.591030",Successful
B5009,Hawk,"44.530271, -89.763873","24.247521, -95.545269",Successful
B5019,Hawk,"56.929936, -99.218682","28.405166, -80.752846",Failed
B5020,Hawk,"45.905242, -76.475178","31.169231, -87.933747",Failed
B5025,Hawk,"45.693003, -83.595853","34.605087, -90.349579",Successful
B5028,Hawk,"42.198530, -75.414358","33.935937, -86.892681",Successful
B5029,Hawk,"46.271263, -88.875599","31.634492, -89.140219",Failed
B5041,Hawk,"57.930799, -107.801296","31.820335, -83.384962",Failed
B5042,Hawk,"41.288614, -116.115747","17.782123, -88.186035",Successful
B5051,Hawk,"52.418314, -102.732253","17.809682, -88.777184",Failed
B5055,Hawk,"55.537401, -102.187806","16.231020, -91.836984",Successful
B5062,Hawk,"44.843546, -88.493070","30.772815, -83.554590",Failed
B5067,Hawk,"55.562615, -106.811059","34.073356, -91.847436",Successful
B5070,Hawk,"46.690927, -111.827463","25.059356, -98.830626",Failed
B5075,Hawk,"45.195581, -91.348272","28.298427, -95.516117",Failed
B5076,Hawk,"43.709933, -86.996560","30.404988, -94.150430",Failed
B5077,Hawk,"42.340473, -79.978569","34.481780, -99.477876",Failed
B5079,Hawk,"42.111267, -93.275828","24.480673, -96.379246",Failed
B5081,Hawk,"45.065530, -114.033829","25.221407, -98.425776",Successful
B5086,Hawk,"54.616565, -105.572483","28.180257, -90.555190",Failed
B5092,Hawk,"46.717528, -77.771689","20.096441, -97.402762",Successful
B5107,Hawk,"51.214383, -104.951463","21.210649, -104.365280",Failed
B5122,Hawk,"50.078521, -97.163015","30.016256, -86.798324",Successful
B5128,Hawk,"52.612251, -102.442391","30.447881, -90.330155",Successful
B5142,Hawk,"46.252187, -93.307361","22.623438, -97.357714",Failed
B5144,Hawk,"55.180059, -106.745999","31.121199, -85.588578",Failed
B5157,Hawk,"50.340855, -104.534467","28.100027, -98.820083",Failed
B5160,Hawk,"45.293012, -77.914020","15.253417, -89.012103",Failed
B5161,Hawk,"53.463930, -109.861299","13.634762, -90.722842",Failed
B5171,Hawk,"50.362391, -98.201604","28.906363, -84.087542",Successful
B5177,Hawk,"49.582991, -116.170904","28.842952, -84.175980",Successful
B5180,Hawk,"41.547343, -110.608432","27.984879, -96.169355",Successful
B5206,Hawk,"47.144410, -110.594945","21.937099, -102.532062",Failed
B5209,Hawk,"43.172675, -119.305982","22.107037, -98.517786",Successful
B5215,Hawk,"52.071405, -105.347482","26.135718, -99.710935",Successful
B5230,Hawk,"40.327950, -110.979404","31.526815, -92.767469",Successful
B5239,Hawk,"49.110214, -117.874433","23.296582, -102.768385",Successful
B5241,Hawk,"47.702562, -88.875448","33.389352, -97.013229",Successful
B5246,Hawk,"48.590379, -112.905380","27.158515, -98.406041",Failed
B5259,Hawk,"56.299274, -103.623147","22.877115, -101.520720",Successful
B5261,Hawk,"47.905465, -86.504391","12.020964, -88.783604",Failed
B5264,Hawk,"48.749625, -108.615061","31.409768, -97.737359",Successful
B5266,Hawk,"44.825581, -111.124683","30.444647, -89.963739",Successful
B5267,Hawk,"40.359531, -109.340872","34.171459, -91.479297",Failed
B5270,Hawk,"40.286512, -118.422183","31.861264, -87.694896",Failed
B5279,Hawk,"49.632739, -119.749294","31.593818, -98.259435",Successful
B5280,Hawk,"44.287938, -115.040489","32.535338, -93.626462",Successful
B5286,Hawk,"54.511700, -99.198999","22.416164, -99.022480",Successful
B5289,Hawk,"46.331945, -108.951131","25.343663, -99.852868",Failed
B5290,Hawk,"44.094008, -106.151140","27.818747, -104.280202",Successful
B5293,Hawk,"50.952621, -99.020333","33.920875, -97.199961",Successful
B5295,Hawk,"42.292258, -76.177920","33.849184, -93.066907",Failed
B5297,Hawk,"44.758099, -76.066640","25.579088, -102.916970",Successful
B5304,Hawk,"45.524703, -119.586720","12.383261, -85.690025",Successful
B5308,Hawk,"47.427297, -115.515346","28.097663, -80.803016",Failed
B5312,Hawk,"42.796113, -77.134742","22.467910, -99.909694",Successful
B5321,Hawk,"55.072951, -95.345914","28.301889, -85.730151",Successful
B5323,Hawk,"47.156789, -86.063205","30.068412, -99.430952",Successful
B5329,Hawk,"50.763995, -97.061762","28.586617, -92.795016",Failed
B5338,Hawk,"45.380806, -75.761651","27.961065, -96.522749",Successful
B5340,Hawk,"47.886066, -88.198243","29.634624, -97.355129",Successful
B5342,Hawk,"54.656207, -95.548201","31.182371, -85.623138",Failed
B5344,Hawk,"49.871631, -109.900114","31.797538, -99.284509",Successful
B5350,Hawk,"50.922189, -100.892685","34.179688, -96.288664",Failed
B5354,Hawk,"45.129310, -110.068804","34.615225, -96.167046",Failed
B5358,Hawk,"57.631151, -101.686975","14.235827, -88.007083",Failed
B5363,Hawk,"57.539709, -102.394075","16.581231, -85.653406",Successful
B5396,Hawk,"49.860639, -118.931998","20.000371, -99.157173",Successful
B5407,Hawk,"52.110388, -105.762714","32.582335, -91.394438",Successful
B5412,Hawk,"49.720831, -105.986975","13.093947, -85.878129",Failed
B5422,Hawk,"45.967203, -81.881041","30.307330, -80.927757",Successful
B5423,Hawk,"54.182028, -101.812123","32.031888, -95.697264",Failed
B5426,Hawk,"45.100731, -108.102301","32.357438, -87.657424",Successful
B5431,Hawk,"49.617564, -111.917435","13.224748, -90.381054",Failed
B5439,Hawk,"43.919954, -92.526375","20.000628, -99.154441",Successful
B5460,Hawk,"44.866998, -86.337557","23.778394, -100.196930",Successful
B5463,Hawk,"51.600957, -96.365606","16.884797, -86.929448",Failed
B5464,Hawk,"43.456064, -83.304040","30.175857, -87.939728",Failed
B5465,Hawk,"55.535561, -107.513367","28.706545, -96.572726",Successful
B5488,Hawk,"46.136557, -89.342126","17.821002, -88.183317",Failed
B5489,Hawk,"50.745219, -102.037769","25.492430, -104.795531",Successful
B5491,Hawk,"41.435217, -106.047944","34.963502, -83.512677",Failed
B5492,Hawk,"48.522830, -114.796487","30.366217, -80.414567",Successful
B5507,Hawk,"41.729210, -114.040650","26.460707, -103.322494",Successful
B5520,Hawk,"45.024478, -85.145692","15.737378, -90.457719",Failed
B5522,Hawk,"43.899284, -85.335788","32.086328, -97.827139",Failed
B5528,Hawk,"52.819579, -95.056528","23.982957, -97.616621",Successful
B5529,Hawk,"48.808724, -109.946657","26.673443, -104.476044",Failed
B5530,Hawk,"54.084748, -107.900628","31.487108, -99.770588",Successful
B5532,Hawk,"44.698222, -106.592084","25.820374, -97.905389",Failed
B5554,Hawk,"52.648316, -109.999011","17.806242, -89.214048",Successful
B5560,Hawk,"56.634587, -96.764902","26.899832, -102.034341",Successful
B5581,Hawk,"46.022982, -108.301930","21.689773, -95.391322",Failed
B5591,Hawk,"57.488782, -96.894896","25.368702, -101.586264",Failed
B5594,Hawk,"55.247553, -107.428811","13.924130, -89.858009",Successful
B5610,Hawk,"44.310166, -76.338893","30.179498, -85.419529",Successful
B5616,Hawk,"57.330921, -97.402666","12.425028, -89.019960",Successful
B5621,Hawk,"40.608025, -117.856088","16.502860, -90.977716",Failed
B5630,Hawk,"56.697939, -99.646779","24.057332, -104.830627",Successful
B5631,Hawk,"42.012053, -78.575595","33.660797, -84.284432",Failed
B5633,Hawk,"44.900602, -87.785719","28.000332, -95.794479",Successful
B5634,Hawk,"47.089625, -109.842611","34.195557, -96.083438",Failed
B5644,Hawk,"44.318893, -79.572870","24.403483, -103.200673",Failed
B5649,Hawk,"45.796602, -91.154853","31.542198, -93.982031",Successful
B5652,Hawk,"52.355307, -97.071115","13.653250, -85.677629",Successful
B5667,Hawk,"53.933235, -99.317550","33.469327, -95.847481",Successful
B5669,Hawk,"40.502687, -118.356661","22.521843, -103.016910",Failed
B5670,Hawk,"46.457826, -82.745751","31.935833, -88.541922",Failed
B5682,Hawk,"47.493620, -105.546605","12.772431, -91.324151",Successful
B5684,Hawk,"47.888252, -79.194325","30.567371, -92.630909",Successful
B5685,Hawk,"55.808593, -101.611431","30.567446, -82.649631",Failed
B5696,Hawk,"45.393684, -87.201821","12.397746, -91.675256",Failed
B5702,Hawk,"42.510628, -82.600336","33.496971, -99.758275",Successful
B5706,Hawk,"52.977657, -109.828807","22.896485, -104.821334",Successful
B5712,Hawk,"52.450376, -96.684657","15.842353, -87.155288",Failed
B5715,Hawk,"47.527292, -93.528401","32.074279, -95.957607",Successful
B5718,Hawk,"57.983468, -104.054678","12.834790, -89.605305",Failed
B5719,Hawk,"54.964228, -108.255481","29.005634, -92.376373",Successful
B5736,Hawk,"42.469958, -114.297114","34.542265, -94.329989",Failed
B5755,Hawk,"40.709567, -118.563950","14.956365, -86.722162",Successful
B5762,Hawk,"41.499491, -114.436318","30.269414, -82.708541",Successful
B5765,Hawk,"43.148178, -78.787348","31.984172, -85.773569",Failed
B5776,Hawk,"55.854730, -103.192516","26.756677, -96.519919",Failed
B5778,Hawk,"52.833769, -96.622188","15.954393, -88.211243",Successful
B5788,Hawk,"42.653316, -77.402249","33.915541, -81.303725",Successful
B5793,Hawk,"47.137072, -93.699726","31.072073, -85.232207",Successful
B5795,Hawk,"44.799828, -117.062282","15.172986, -89.071239",Successful
B5799,Hawk,"51.009390, -97.792123","21.094513, -100.308081",Failed
B5809,Hawk,"52.443978, -106.186248","13.659544, -86.592127",Failed
B5828,Hawk,"43.964821, -82.187878","32.245205, -98.741832",Failed
B5831,Hawk,"57.149032, -104.166788","28.504639, -90.112183",Successful
B5832,Hawk,"46.619506, -116.281182","21.006081, -96.777943",Successful
B5855,Hawk,"46.693762, -118.956549","27.733236, -95.704576",Failed
B5867,Hawk,"47.913521, -105.259811","30.597710, -88.655020",Successful
B5869,Hawk,"54.199156, -106.907767","13.538981, -88.897343",Successful
B5871,Hawk,"46.918736, -119.288719","26.336281, -96.143383",Successful
B5881,Hawk,"50.261561, -108.309701","34.620659, -95.118229",Failed
B5887,Hawk,"46.533057, -86.983371","14.662540, -91.214253",Failed
B5889,Hawk,"55.283575, -101.858637","30.662739, -98.556559",Failed
B5895,Hawk,"55.489973, -105.851511","23.149437, -104.719957",Successful
B5912,Hawk,"45.606532, -93.749024","17.280000, -90.271064",Failed
B5926,Hawk,"52.900737, -96.643464","12.641728, -86.469575",Successful
B5928,Hawk,"56.571481, -107.236222","29.879255, -83.115860",Successful
B5933,Hawk,"47.202289, -112.275746","20.463812, -100.868434",Successful
B5937,Hawk,"45.494506, -88.887029","30.493371, -86.361542",Successful
B5951,Hawk,"46.583664, -82.809768","28.941980, -92.617150",Successful
B5955,Hawk,"44.008188, -76.520764","16.872695, -88.988269",Successful
B5958,Hawk,"53.609122, -98.861279","33.604567, -95.243350",Failed
B5964,Hawk,"51.596109, -105.792940","33.050043, -97.349935",Successful
B5971,Hawk,"46.079531, -77.135443","20.881026, -95.779064",Successful
B5974,Hawk,"53.031708, -108.360710","27.786342, -103.595267",Successful
B5977,Hawk,"44.025373, -75.277868","30.129823, -85.708320",Failed
B5978,Hawk,"44.949175, -112.490953","16.564303, -86.555191",Failed
B5989,Hawk,"46.982916, -75.024414","29.277117, -87.431150",Failed
B5995,Hawk,"53.039298, -107.225295","24.945330, -101.939374",Failed
B6006,Hawk,"45.775114, -75.697502","17.129835, -85.195239",Failed
B6008,Hawk,"44.316032, -118.267266","20.698076, -104.284899",Failed
B6010,Hawk,"47.506856, -92.668263","27.203731, -103.954331",Failed
B6019,Hawk,"47.205932, -83.180777","33.585713, -92.381342",Failed
B6028,Hawk,"41.265250, -111.529928","28.587634, -82.956569",Failed
B6034,Hawk,"56.764142, -96.864989","26.594605, -99.385404",Successful
B6036,Hawk,"55.693415, -97.043074","28.003715, -82.369606",Failed
B6038,Hawk,"43.445586, -110.640290","26.029029, -96.273386",Failed
B6041,Hawk,"45.826097, -85.671663","29.402417, -93.048960",Failed
B6047,Hawk,"50.703062, -99.341550","24.638752, -99.464499",Successful
B6054,Hawk,"47.344129, -81.040878","14.217957, -86.374332",Failed
B6055,Hawk,"46.577973, -93.108730","15.866669, -91.507785",Failed
B6064,Hawk,"44.998012, -88.692031","22.620727, -103.322550",Failed
B6065,Hawk,"57.068433, -109.178621","22.848791, -100.345485",Failed
B6078,Hawk,"47.716508, -79.347826","29.182833, -85.060081",Failed
B6084,Hawk,"45.620579, -114.487811","30.498955, -88.567094",Failed
B6087,Hawk,"43.124805, -117.625833","24.142057, -101.661158",Successful
B6095,Hawk,"46.060551, -109.163138","33.327935, -87.699364",Failed
B6098,Hawk,"56.759383, -95.934271","17.630870, -90.877573",Failed
B6099,Hawk,"40.011531, -118.634565","29.105492, -94.962369",Failed
B6102,Hawk,"43.994670, -94.449604","34.668843, -87.375379",Successful
B6106,Hawk,"43.448773, -114.722241","20.658114, -99.668085",Failed
B6111,Hawk,"54.022504, -95.534773","31.304759, -80.231483",Failed
B6117,Hawk,"55.291916, -109.010607","20.340808, -99.897394",Successful
B6118,Hawk,"44.424215, -80.235492","26.857806, -96.860921",Failed
B6133,Hawk,"57.151781, -108.240867","31.835055, -96.409596",Failed
B6134,Hawk,"40.998231, -110.927445","21.533234, -101.493820",Successful
B6140,Hawk,"42.973073, -84.615436","24.908344, -100.988024",Failed
B6153,Hawk,"53.900839, -106.114543","23.011516, -100.346274",Failed
B6155,Hawk,"46.060509, -106.767063","16.619326, -88.556569",Failed
B6178,Hawk,"44.334302, -111.894025","24.568329, -96.779006",Failed
B6179,Hawk,"43.274235, -92.217063","17.290255, -87.581672",Failed
B6200,Hawk,"45.323712, -106.983674","17.265504, -85.267147",Successful
B6207,Hawk,"43.287526, -86.256684","32.962261, -81.955647",Failed
B6209,Hawk,"50.440985, -108.795623","24.313984, -103.272904",Successful
B6214,Hawk,"55.358120, -104.426761","30.489722, -86.391350",Failed
B6221,Hawk,"43.232132, -118.762443","26.432600, -104.731738",Successful
